bound_size,question_id,equivalent,error,time_cost,generated_sql,gold_sql
1,10,ERROR,ValueError: Index 10 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH FILTERED AS ( SELECT CITY_ID, CITY_NAME, DATE(INSERT_DATE) AS DT FROM CITIES WHERE COUNTRY_CODE_2 = 'CN' AND DATE(INSERT_DATE) BETWEEN '2021-07-01' AND '2021-07-31' ), DEDUP AS ( SELECT DISTINCT CITY_ID, CITY_NAME, DT FROM FILTERED ), SEQ AS ( SELECT CITY_ID, CITY_NAME, DT, CASE WHEN DT = DATE(LAG(DT) OVER (PARTITION BY CITY_ID ORDER BY DT), '+1 DAY') THEN 0 ELSE 1 END AS IS_NEW_GROUP FROM DEDUP ), GRP AS ( SELECT CITY_ID, CITY_NAME, DT, SUM(IS_NEW_GROUP) OVER ( PARTITION BY CITY_ID ORDER BY DT ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW ) AS GRP_ID FROM SEQ ), STREAKS AS ( SELECT CITY_ID, CITY_NAME, GRP_ID, COUNT(*) AS LEN FROM GRP GROUP BY CITY_ID, CITY_NAME, GRP_ID ), BOUNDS AS ( SELECT MIN(LEN) AS MIN_LEN, MAX(LEN) AS MAX_LEN FROM STREAKS ), TARGETS AS ( SELECT S.CITY_ID, S.CITY_NAME, S.GRP_ID FROM STREAKS S CROSS JOIN BOUNDS B WHERE S.LEN = B.MIN_LEN OR S.LEN = B.MAX_LEN ) SELECT G.DT AS DATE, UPPER(SUBSTR(G.CITY_NAME, 1, 1)) || LOWER(SUBSTR(G.CITY_NAME, 2)) AS CITY_NAME FROM GRP G JOIN TARGETS T ON G.CITY_ID = T.CITY_ID AND G.GRP_ID = T.GRP_ID ORDER BY G.DT, CITY_NAME;"
1,11,True,,0.5063690000000001,"WITH HOMETEAMWINS AS ( SELECT HOME_TEAM_API_ID AS TEAM_API_ID, COUNT(*) AS WINS FROM MATCH WHERE HOME_TEAM_GOAL > AWAY_TEAM_GOAL GROUP BY HOME_TEAM_API_ID ), AWAYTEAMWINS AS ( SELECT AWAY_TEAM_API_ID AS TEAM_API_ID, COUNT(*) AS WINS FROM MATCH WHERE AWAY_TEAM_GOAL > HOME_TEAM_GOAL GROUP BY AWAY_TEAM_API_ID ), TOTALWINS AS ( SELECT TEAM_API_ID, SUM(WINS) AS TOTAL_WINS FROM ( SELECT TEAM_API_ID, WINS FROM HOMETEAMWINS UNION ALL SELECT TEAM_API_ID, WINS FROM AWAYTEAMWINS ) AS COMBINED_WINS GROUP BY TEAM_API_ID ORDER BY TOTAL_WINS DESC LIMIT 10 ) SELECT T.TEAM_LONG_NAME, TW.TOTAL_WINS FROM TOTALWINS TW JOIN TEAM T ON TW.TEAM_API_ID = T.TEAM_API_ID;","SELECT T.TEAM_LONG_NAME AS TEAM, COUNT(*) AS WINS FROM ( SELECT HOME_TEAM_API_ID AS TEAM_API_ID FROM MATCH WHERE HOME_TEAM_GOAL > AWAY_TEAM_GOAL UNION ALL SELECT AWAY_TEAM_API_ID AS TEAM_API_ID FROM MATCH WHERE AWAY_TEAM_GOAL > HOME_TEAM_GOAL ) W JOIN TEAM T ON T.TEAM_API_ID = W.TEAM_API_ID GROUP BY T.TEAM_API_ID, T.TEAM_LONG_NAME ORDER BY WINS DESC, T.TEAM_LONG_NAME ASC LIMIT 10;"
1,12,ERROR,ValueError: Index 12 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH MATCH_VIEW AS( SELECT M.ID, L.NAME AS LEAGUE, M.SEASON, M.MATCH_API_ID, T.TEAM_LONG_NAME AS HOME_TEAM, TM.TEAM_LONG_NAME AS AWAY_TEAM, M.HOME_TEAM_GOAL, M.AWAY_TEAM_GOAL, P1.PLAYER_NAME AS HOME_GK, P2.PLAYER_NAME AS HOME_CENTER_BACK_1, P3.PLAYER_NAME AS HOME_CENTER_BACK_2, P4.PLAYER_NAME AS HOME_RIGHT_BACK, P5.PLAYER_NAME AS HOME_LEFT_BACK, P6.PLAYER_NAME AS HOME_MIDFIELD_1, P7.PLAYER_NAME AS HOME_MIDFIELD_2, P8.PLAYER_NAME AS HOME_MIDFIELD_3, P9.PLAYER_NAME AS HOME_MIDFIELD_4, P10.PLAYER_NAME AS HOME_SECOND_FORWARD, P11.PLAYER_NAME AS HOME_CENTER_FORWARD, P12.PLAYER_NAME AS AWAY_GK, P13.PLAYER_NAME AS AWAY_CENTER_BACK_1, P14.PLAYER_NAME AS AWAY_CENTER_BACK_2, P15.PLAYER_NAME AS AWAY_RIGHT_BACK, P16.PLAYER_NAME AS AWAY_LEFT_BACK, P17.PLAYER_NAME AS AWAY_MIDFIELD_1, P18.PLAYER_NAME AS AWAY_MIDFIELD_2, P19.PLAYER_NAME AS AWAY_MIDFIELD_3, P20.PLAYER_NAME AS AWAY_MIDFIELD_4, P21.PLAYER_NAME AS AWAY_SECOND_FORWARD, P22.PLAYER_NAME AS AWAY_CENTER_FORWARD, M.GOAL, M.CARD FROM MATCH M LEFT JOIN LEAGUE L ON M.LEAGUE_ID = L.ID LEFT JOIN TEAM T ON M.HOME_TEAM_API_ID = T.TEAM_API_ID LEFT JOIN TEAM TM ON M.AWAY_TEAM_API_ID = TM.TEAM_API_ID LEFT JOIN PLAYER P1 ON M.HOME_PLAYER_1 = P1.PLAYER_API_ID LEFT JOIN PLAYER P2 ON M.HOME_PLAYER_2 = P2.PLAYER_API_ID LEFT JOIN PLAYER P3 ON M.HOME_PLAYER_3 = P3.PLAYER_API_ID LEFT JOIN PLAYER P4 ON M.HOME_PLAYER_4 = P4.PLAYER_API_ID LEFT JOIN PLAYER P5 ON M.HOME_PLAYER_5 = P5.PLAYER_API_ID LEFT JOIN PLAYER P6 ON M.HOME_PLAYER_6 = P6.PLAYER_API_ID LEFT JOIN PLAYER P7 ON M.HOME_PLAYER_7 = P7.PLAYER_API_ID LEFT JOIN PLAYER P8 ON M.HOME_PLAYER_8 = P8.PLAYER_API_ID LEFT JOIN PLAYER P9 ON M.HOME_PLAYER_9 = P9.PLAYER_API_ID LEFT JOIN PLAYER P10 ON M.HOME_PLAYER_10 = P10.PLAYER_API_ID LEFT JOIN PLAYER P11 ON M.HOME_PLAYER_11 = P11.PLAYER_API_ID LEFT JOIN PLAYER P12 ON M.AWAY_PLAYER_1 = P12.PLAYER_API_ID LEFT JOIN PLAYER P13 ON M.AWAY_PLAYER_2 = P13.PLAYER_API_ID LEFT JOIN PLAYER P14 ON M.AWAY_PLAYER_3 = P14.PLAYER_API_ID LEFT JOIN PLAYER P15 ON M.AWAY_PLAYER_4 = P15.PLAYER_API_ID LEFT JOIN PLAYER P16 ON M.AWAY_PLAYER_5 = P16.PLAYER_API_ID LEFT JOIN PLAYER P17 ON M.AWAY_PLAYER_6 = P17.PLAYER_API_ID LEFT JOIN PLAYER P18 ON M.AWAY_PLAYER_7 = P18.PLAYER_API_ID LEFT JOIN PLAYER P19 ON M.AWAY_PLAYER_8 = P19.PLAYER_API_ID LEFT JOIN PLAYER P20 ON M.AWAY_PLAYER_9 = P20.PLAYER_API_ID LEFT JOIN PLAYER P21 ON M.AWAY_PLAYER_10 = P21.PLAYER_API_ID LEFT JOIN PLAYER P22 ON M.AWAY_PLAYER_11 = P22.PLAYER_API_ID ), MATCH_SCORE AS ( SELECT ID, HOME_TEAM AS TEAM, CASE WHEN HOME_TEAM_GOAL > AWAY_TEAM_GOAL THEN 1 ELSE 0 END AS WINNING_MATCH FROM MATCH_VIEW UNION ALL SELECT ID, AWAY_TEAM AS TEAM, CASE WHEN AWAY_TEAM_GOAL > HOME_TEAM_GOAL THEN 1 ELSE 0 END AS WINNING_MATCH FROM MATCH_VIEW ), WINNING_MATCHES AS ( SELECT MV.LEAGUE, M.TEAM, COUNT(CASE WHEN M.WINNING_MATCH = 1 THEN 1 END) AS WINS, ROW_NUMBER() OVER(PARTITION BY MV.LEAGUE ORDER BY COUNT(CASE WHEN M.WINNING_MATCH = 1 THEN 1 END) ASC) AS RN FROM MATCH_SCORE M JOIN MATCH_VIEW MV ON M.ID = MV.ID GROUP BY MV.LEAGUE, TEAM ORDER BY LEAGUE, WINS ASC ) SELECT LEAGUE, TEAM FROM WINNING_MATCHES WHERE RN = 1 ORDER BY LEAGUE;"
1,13,False,,0.42837000000000003,"WITH STRIKERPERFORMANCE AS ( SELECT B.MATCH_ID, B.TEAM_BATTING, B.STRIKER, SUM(BS.RUNS_SCORED) AS TOTAL_RUNS FROM BALL_BY_BALL B JOIN BATSMAN_SCORED BS ON B.MATCH_ID = BS.MATCH_ID AND B.OVER_ID = BS.OVER_ID AND B.BALL_ID = BS.BALL_ID AND B.INNINGS_NO = BS.INNINGS_NO GROUP BY B.MATCH_ID, B.TEAM_BATTING, B.STRIKER ) SELECT P.PLAYER_NAME FROM STRIKERPERFORMANCE SP JOIN MATCH M ON SP.MATCH_ID = M.MATCH_ID JOIN PLAYER P ON SP.STRIKER = P.PLAYER_ID WHERE SP.TOTAL_RUNS >= 100 AND SP.TEAM_BATTING != M.MATCH_WINNER;","WITH PLAYER_RUNS AS ( SELECT BBB.STRIKER AS PLAYER_ID, BBB.MATCH_ID, SUM(BSC.RUNS_SCORED) AS TOTAL_RUNS FROM BALL_BY_BALL AS BBB JOIN BATSMAN_SCORED AS BSC ON BBB.MATCH_ID = BSC.MATCH_ID AND BBB.OVER_ID = BSC.OVER_ID AND BBB.BALL_ID = BSC.BALL_ID AND BBB.INNINGS_NO = BSC.INNINGS_NO GROUP BY BBB.STRIKER, BBB.MATCH_ID HAVING SUM(BSC.RUNS_SCORED) >= 100 ), LOSING_TEAMS AS ( SELECT MATCH_ID, CASE WHEN MATCH_WINNER = TEAM_1 THEN TEAM_2 ELSE TEAM_1 END AS LOSER FROM MATCH ), PLAYERS_IN_LOSING_TEAMS AS ( SELECT PR.PLAYER_ID, PR.MATCH_ID FROM PLAYER_RUNS AS PR JOIN LOSING_TEAMS AS LT ON PR.MATCH_ID = LT.MATCH_ID JOIN PLAYER_MATCH AS PM ON PR.PLAYER_ID = PM.PLAYER_ID AND PR.MATCH_ID = PM.MATCH_ID AND LT.LOSER = PM.TEAM_ID ) SELECT DISTINCT P.PLAYER_NAME FROM PLAYER AS P JOIN PLAYERS_IN_LOSING_TEAMS AS PLT ON P.PLAYER_ID = PLT.PLAYER_ID ORDER BY P.PLAYER_NAME;"
1,14,True,,2.44635,"WITH MONTHLYFINISHEDORDERS AS ( SELECT H.HUB_ID, H.HUB_NAME, O.ORDER_CREATED_MONTH, COUNT(O.ORDER_ID) AS MONTH_FINISHED_ORDERS FROM HUBS H JOIN STORES S ON H.HUB_ID = S.HUB_ID JOIN ORDERS O ON S.STORE_ID = O.STORE_ID WHERE O.ORDER_STATUS = 'FINISHED' AND O.ORDER_CREATED_MONTH IN (2, 3) GROUP BY H.HUB_ID, H.HUB_NAME, O.ORDER_CREATED_MONTH ), FEBRUARYSTATS AS ( SELECT HUB_ID, HUB_NAME, MONTH_FINISHED_ORDERS AS FEBRUARY_FINISHED_ORDERS FROM MONTHLYFINISHEDORDERS WHERE ORDER_CREATED_MONTH = 2 ), MARCHSTATS AS ( SELECT HUB_ID, HUB_NAME, MONTH_FINISHED_ORDERS AS MARCH_FINISHED_ORDERS FROM MONTHLYFINISHEDORDERS WHERE ORDER_CREATED_MONTH = 3 ) SELECT FEB.HUB_NAME FROM FEBRUARYSTATS FEB JOIN MARCHSTATS MAR ON FEB.HUB_ID = MAR.HUB_ID WHERE (MAR.MARCH_FINISHED_ORDERS - FEB.FEBRUARY_FINISHED_ORDERS) * 100.0 / FEB.FEBRUARY_FINISHED_ORDERS > 20;","WITH FEBRUARY_ORDERS AS ( SELECT H.HUB_NAME AS HUB_NAME, COUNT(*) AS ORDERS_FEBRUARY FROM ORDERS O LEFT JOIN STORES S ON O.STORE_ID = S.STORE_ID LEFT JOIN HUBS H ON S.HUB_ID = H.HUB_ID WHERE O.ORDER_CREATED_MONTH = 2 AND O.ORDER_STATUS = 'FINISHED' GROUP BY H.HUB_NAME ), MARCH_ORDERS AS ( SELECT H.HUB_NAME AS HUB_NAME, COUNT(*) AS ORDERS_MARCH FROM ORDERS O LEFT JOIN STORES S ON O.STORE_ID = S.STORE_ID LEFT JOIN HUBS H ON S.HUB_ID = H.HUB_ID WHERE O.ORDER_CREATED_MONTH = 3 AND O.ORDER_STATUS = 'FINISHED' GROUP BY H.HUB_NAME ) SELECT FO.HUB_NAME FROM FEBRUARY_ORDERS FO LEFT JOIN MARCH_ORDERS MO ON FO.HUB_NAME = MO.HUB_NAME WHERE FO.ORDERS_FEBRUARY > 0 AND MO.ORDERS_MARCH > 0 AND (CAST((MO.ORDERS_MARCH - FO.ORDERS_FEBRUARY) AS REAL) / CAST(FO.ORDERS_FEBRUARY AS REAL)) > 0.2"
1,15,ERROR,ValueError: Index 15 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH OVER_TOTALS AS ( SELECT MATCH_ID, INNINGS_NO, OVER_ID, SUM(RUNS) AS OVER_RUNS FROM ( SELECT MATCH_ID, INNINGS_NO, OVER_ID, SUM(RUNS_SCORED) AS RUNS FROM BATSMAN_SCORED GROUP BY MATCH_ID, INNINGS_NO, OVER_ID UNION ALL SELECT MATCH_ID, INNINGS_NO, OVER_ID, SUM(EXTRA_RUNS) AS RUNS FROM EXTRA_RUNS GROUP BY MATCH_ID, INNINGS_NO, OVER_ID ) GROUP BY MATCH_ID, INNINGS_NO, OVER_ID ), PER_MATCH_MAX AS ( SELECT MATCH_ID, MAX(OVER_RUNS) AS MAX_OVER_RUNS FROM OVER_TOTALS GROUP BY MATCH_ID ) SELECT AVG(MAX_OVER_RUNS) AS AVG_HIGHEST_RUNS_PER_MATCH FROM PER_MATCH_MAX;"
1,16,ERROR,ValueError: Index 16 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH BATSMAN_RUNS AS ( SELECT M.SEASON_ID, BBB.STRIKER AS PLAYER_ID, SUM(BS.RUNS_SCORED) AS RUNS FROM BATSMAN_SCORED BS JOIN BALL_BY_BALL BBB ON BBB.MATCH_ID = BS.MATCH_ID AND BBB.OVER_ID = BS.OVER_ID AND BBB.BALL_ID = BS.BALL_ID AND BBB.INNINGS_NO = BS.INNINGS_NO JOIN MATCH M ON M.MATCH_ID = BS.MATCH_ID GROUP BY M.SEASON_ID, BBB.STRIKER ), BATSMAN_RANKED AS ( SELECT SEASON_ID, PLAYER_ID, RUNS, ROW_NUMBER() OVER (PARTITION BY SEASON_ID ORDER BY RUNS DESC, PLAYER_ID ASC) AS RN FROM BATSMAN_RUNS ), TOP_BATSMEN AS ( SELECT SEASON_ID, MAX(CASE WHEN RN = 1 THEN PLAYER_ID END) AS BATSMAN1_ID, MAX(CASE WHEN RN = 1 THEN RUNS END) AS BATSMAN1_RUNS, MAX(CASE WHEN RN = 2 THEN PLAYER_ID END) AS BATSMAN2_ID, MAX(CASE WHEN RN = 2 THEN RUNS END) AS BATSMAN2_RUNS, MAX(CASE WHEN RN = 3 THEN PLAYER_ID END) AS BATSMAN3_ID, MAX(CASE WHEN RN = 3 THEN RUNS END) AS BATSMAN3_RUNS FROM BATSMAN_RANKED WHERE RN <= 3 GROUP BY SEASON_ID ), BOWLER_WKTS AS ( SELECT M.SEASON_ID, BBB.BOWLER AS PLAYER_ID, COUNT(*) AS WICKETS FROM WICKET_TAKEN WT JOIN BALL_BY_BALL BBB ON BBB.MATCH_ID = WT.MATCH_ID AND BBB.OVER_ID = WT.OVER_ID AND BBB.BALL_ID = WT.BALL_ID AND BBB.INNINGS_NO = WT.INNINGS_NO JOIN MATCH M ON M.MATCH_ID = WT.MATCH_ID WHERE LOWER(WT.KIND_OUT) NOT IN ('RUN OUT', 'HIT WICKET', 'RETIRED HURT') GROUP BY M.SEASON_ID, BBB.BOWLER ), BOWLERS_RANKED AS ( SELECT SEASON_ID, PLAYER_ID, WICKETS, ROW_NUMBER() OVER (PARTITION BY SEASON_ID ORDER BY WICKETS DESC, PLAYER_ID ASC) AS RN FROM BOWLER_WKTS ), TOP_BOWLERS AS ( SELECT SEASON_ID, MAX(CASE WHEN RN = 1 THEN PLAYER_ID END) AS BOWLER1_ID, MAX(CASE WHEN RN = 1 THEN WICKETS END) AS BOWLER1_WKTS, MAX(CASE WHEN RN = 2 THEN PLAYER_ID END) AS BOWLER2_ID, MAX(CASE WHEN RN = 2 THEN WICKETS END) AS BOWLER2_WKTS, MAX(CASE WHEN RN = 3 THEN PLAYER_ID END) AS BOWLER3_ID, MAX(CASE WHEN RN = 3 THEN WICKETS END) AS BOWLER3_WKTS FROM BOWLERS_RANKED WHERE RN <= 3 GROUP BY SEASON_ID ) SELECT S.SEASON_ID, PB1.PLAYER_NAME AS TOP_BATSMAN_1, TB.BATSMAN1_RUNS AS TOP_BATSMAN_1_RUNS, PB2.PLAYER_NAME AS TOP_BATSMAN_2, TB.BATSMAN2_RUNS AS TOP_BATSMAN_2_RUNS, PB3.PLAYER_NAME AS TOP_BATSMAN_3, TB.BATSMAN3_RUNS AS TOP_BATSMAN_3_RUNS, PW1.PLAYER_NAME AS TOP_BOWLER_1, TW.BOWLER1_WKTS AS TOP_BOWLER_1_WICKETS, PW2.PLAYER_NAME AS TOP_BOWLER_2, TW.BOWLER2_WKTS AS TOP_BOWLER_2_WICKETS, PW3.PLAYER_NAME AS TOP_BOWLER_3, TW.BOWLER3_WKTS AS TOP_BOWLER_3_WICKETS FROM (SELECT DISTINCT SEASON_ID FROM MATCH) S LEFT JOIN TOP_BATSMEN TB ON TB.SEASON_ID = S.SEASON_ID LEFT JOIN PLAYER PB1 ON PB1.PLAYER_ID = TB.BATSMAN1_ID LEFT JOIN PLAYER PB2 ON PB2.PLAYER_ID = TB.BATSMAN2_ID LEFT JOIN PLAYER PB3 ON PB3.PLAYER_ID = TB.BATSMAN3_ID LEFT JOIN TOP_BOWLERS TW ON TW.SEASON_ID = S.SEASON_ID LEFT JOIN PLAYER PW1 ON PW1.PLAYER_ID = TW.BOWLER1_ID LEFT JOIN PLAYER PW2 ON PW2.PLAYER_ID = TW.BOWLER2_ID LEFT JOIN PLAYER PW3 ON PW3.PLAYER_ID = TW.BOWLER3_ID ORDER BY S.SEASON_ID;"
1,17,ERROR,NotSupportedError: Not supported feature: OVER,,"WITH DATESTREAKS AS ( SELECT COUNTRY_CODE_2, INSERT_DATE, ROW_NUMBER() OVER (PARTITION BY COUNTRY_CODE_2 ORDER BY INSERT_DATE) AS ROW_NUM, LAG(INSERT_DATE) OVER (PARTITION BY COUNTRY_CODE_2 ORDER BY INSERT_DATE) AS PREV_INSERT_DATE FROM CITIES WHERE INSERT_DATE BETWEEN '2022-06-01' AND '2022-06-30' ), STREAKLENGTHS AS ( SELECT COUNTRY_CODE_2, INSERT_DATE, ROW_NUM, PREV_INSERT_DATE, JULIANDAY(INSERT_DATE) - JULIANDAY(PREV_INSERT_DATE) AS DATE_DIFF FROM DATESTREAKS ), STREAKCALCULATIONS AS ( SELECT COUNTRY_CODE_2, SUM(CASE WHEN DATE_DIFF = 1 THEN 1 ELSE 0 END) OVER (PARTITION BY COUNTRY_CODE_2 ORDER BY ROW_NUM) AS STREAK_LENGTH FROM STREAKLENGTHS ), LONGESTSTREAKS AS ( SELECT COUNTRY_CODE_2, MAX(STREAK_LENGTH) AS MAX_STREAK FROM STREAKCALCULATIONS GROUP BY COUNTRY_CODE_2 ) SELECT LS.COUNTRY_CODE_2 FROM LONGESTSTREAKS LS WHERE LS.MAX_STREAK = (SELECT MAX(MAX_STREAK) FROM LONGESTSTREAKS);","WITH DISTINCT_DATES AS ( SELECT DISTINCT COUNTRY_CODE_2, DATE(INSERT_DATE) AS D FROM CITIES WHERE DATE(INSERT_DATE) BETWEEN '2022-06-01' AND '2022-06-30' ), SEQUENCED AS ( SELECT COUNTRY_CODE_2, D, ROW_NUMBER() OVER (PARTITION BY COUNTRY_CODE_2 ORDER BY D) AS RN FROM DISTINCT_DATES ), GROUPED AS ( SELECT COUNTRY_CODE_2, (JULIANDAY(D) - RN) AS GRP_KEY FROM SEQUENCED ), STREAKS AS ( SELECT COUNTRY_CODE_2, GRP_KEY, COUNT(*) AS STREAK_LEN FROM GROUPED GROUP BY COUNTRY_CODE_2, GRP_KEY ), PER_COUNTRY AS ( SELECT COUNTRY_CODE_2, MAX(STREAK_LEN) AS MAX_STREAK FROM STREAKS GROUP BY COUNTRY_CODE_2 ), MAX_LEN AS ( SELECT MAX(MAX_STREAK) AS TOP_LEN FROM PER_COUNTRY ) SELECT COUNTRY_CODE_2 FROM PER_COUNTRY WHERE MAX_STREAK = (SELECT TOP_LEN FROM MAX_LEN);"
1,18,ERROR,ValueError: Index 18 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH PER_EMP AS ( SELECT O.EMPLOYEEID, COUNT(*) AS TOTAL_ORDERS, SUM(CASE WHEN O.SHIPPEDDATE IS NOT NULL THEN 1 ELSE 0 END) AS SHIPPED_ORDERS, SUM(CASE WHEN O.SHIPPEDDATE IS NOT NULL AND O.REQUIREDDATE IS NOT NULL AND O.SHIPPEDDATE > O.REQUIREDDATE THEN 1 ELSE 0 END) AS LATE_ORDERS FROM ORDERS O GROUP BY O.EMPLOYEEID ) SELECT EMPLOYEEID, LATE_ORDERS, 100.0 * LATE_ORDERS / SHIPPED_ORDERS AS LATE_PERCENTAGE FROM PER_EMP WHERE TOTAL_ORDERS > 50 AND SHIPPED_ORDERS > 0 ORDER BY LATE_PERCENTAGE DESC LIMIT 3;"
1,19,ERROR,"NotSupportedError: Not supported feature: In the outermost projection, You compare a String with a numerical which is NOT allowed.",,"WITH TOP_INDUSTRY AS ( SELECT INDUSTRY FROM COMPANIES_INDUSTRIES GROUP BY INDUSTRY ORDER BY COUNT(COMPANY_ID) DESC LIMIT 1 ), NEW_COMPANIES_PER_YEAR AS ( SELECT STRFTIME('%Y', DATE_JOINED) AS YEAR_JOINED, COUNT(*) AS NEW_COMPANY_COUNT FROM COMPANIES_DATES JOIN COMPANIES_INDUSTRIES ON COMPANIES_DATES.COMPANY_ID = COMPANIES_INDUSTRIES.COMPANY_ID WHERE STRFTIME('%Y', DATE_JOINED) BETWEEN '2019' AND '2021' AND COMPANIES_INDUSTRIES.INDUSTRY = (SELECT INDUSTRY FROM TOP_INDUSTRY) GROUP BY YEAR_JOINED ) SELECT AVG(NEW_COMPANY_COUNT) AS AVERAGE_NEW_COMPANY_COUNT FROM NEW_COMPANIES_PER_YEAR;","WITH YEARS(YEAR) AS ( SELECT 2019 UNION ALL SELECT 2020 UNION ALL SELECT 2021 ), UNICORNS AS ( SELECT CD.COMPANY_ID, CAST(SUBSTR(CD.DATE_JOINED, 1, 4) AS INTEGER) AS YEAR_JOINED, CI.INDUSTRY FROM COMPANIES_DATES CD JOIN COMPANIES_INDUSTRIES CI ON CD.COMPANY_ID = CI.COMPANY_ID WHERE CAST(SUBSTR(CD.DATE_JOINED, 1, 4) AS INTEGER) BETWEEN 2019 AND 2021 ), INDUSTRY_TOTALS AS ( SELECT INDUSTRY FROM UNICORNS GROUP BY INDUSTRY ORDER BY COUNT(*) DESC LIMIT 1 ), YEARLY_COUNTS AS ( SELECT INDUSTRY, YEAR_JOINED, COUNT(*) AS CNT FROM UNICORNS GROUP BY INDUSTRY, YEAR_JOINED ) SELECT AVG(COALESCE(YC.CNT, 0.0)) AS AVG_NEW_UNICORNS_PER_YEAR FROM YEARS Y CROSS JOIN INDUSTRY_TOTALS IT LEFT JOIN YEARLY_COUNTS YC ON YC.INDUSTRY = IT.INDUSTRY AND YC.YEAR_JOINED = Y.YEAR;"
1,20,False,,0.616222,"WITH DURATIONINMINUTES AS ( SELECT TRACKID, MILLISECONDS, MILLISECONDS / 60000.0 AS DURATIONINMINUTES FROM TRACK ), AVERAGEDURATION AS ( SELECT AVG(DURATIONINMINUTES) AS AVERAGEDURATION FROM DURATIONINMINUTES ), TRACKCLASSES AS ( SELECT TRACKID, DURATIONINMINUTES, CASE WHEN DURATIONINMINUTES < (SELECT MIN(DURATIONINMINUTES) FROM DURATIONINMINUTES) + ((SELECT AVERAGEDURATION FROM AVERAGEDURATION) - (SELECT MIN(DURATIONINMINUTES) FROM DURATIONINMINUTES)) / 2 THEN 'SHORT' WHEN DURATIONINMINUTES < (SELECT AVERAGEDURATION FROM AVERAGEDURATION) + ((SELECT MAX(DURATIONINMINUTES) FROM DURATIONINMINUTES) - (SELECT AVERAGEDURATION FROM AVERAGEDURATION)) / 2 THEN 'MEDIUM' ELSE 'LONG' END AS MUSICLENGTHTYPE FROM DURATIONINMINUTES ), TRACKREVENUE AS ( SELECT IL.TRACKID, SUM(IL.UNITPRICE * IL.QUANTITY) AS TOTALREVENUE FROM INVOICELINE IL GROUP BY IL.TRACKID ) SELECT TC.MUSICLENGTHTYPE, MIN(TC.DURATIONINMINUTES) AS MINTIME, MAX(TC.DURATIONINMINUTES) AS MAXTIME, SUM(TR.TOTALREVENUE) AS TOTALREVENUE FROM TRACKCLASSES TC LEFT JOIN TRACKREVENUE TR ON TC.TRACKID = TR.TRACKID GROUP BY TC.MUSICLENGTHTYPE;","WITH STATS AS ( SELECT MIN(MILLISECONDS) AS MIN_MS, AVG(MILLISECONDS) AS AVG_MS, MAX(MILLISECONDS) AS MAX_MS FROM TRACK ), BOUNDS AS ( SELECT (MIN_MS + AVG_MS) / 2.0 AS MID_MIN_AVG, (AVG_MS + MAX_MS) / 2.0 AS MID_AVG_MAX FROM STATS ), TRACK_CAT AS ( SELECT T.TRACKID, T.MILLISECONDS AS MS, CASE WHEN T.MILLISECONDS < B.MID_MIN_AVG THEN 'SHORT' WHEN T.MILLISECONDS < B.MID_AVG_MAX THEN 'MEDIUM' ELSE 'LONG' END AS CATEGORY FROM TRACK T CROSS JOIN BOUNDS B ), REVENUE_BY_TRACK AS ( SELECT IL.TRACKID, SUM(IL.UNITPRICE * IL.QUANTITY) AS REVENUE FROM INVOICELINE IL GROUP BY IL.TRACKID ) SELECT TC.CATEGORY, MIN(TC.MS) / 60000.0 AS MIN_MINUTES, MAX(TC.MS) / 60000.0 AS MAX_MINUTES, SUM(COALESCE(RBT.REVENUE, 0)) AS TOTAL_REVENUE FROM TRACK_CAT TC LEFT JOIN REVENUE_BY_TRACK RBT ON RBT.TRACKID = TC.TRACKID GROUP BY TC.CATEGORY ORDER BY CASE TC.CATEGORY WHEN 'SHORT' THEN 1 WHEN 'MEDIUM' THEN 2 ELSE 3 END;"
